Package Name,ID,Class
jeta,151882,0
jetnet,151911,0
jetson-emulator,151938,1
jfc,152014,0
jiangsu-jqyeviuijksd,152114,0
jiant,152131,1
jigglypuff-rl,152192,1
jikken,152221,1
jimpass,152247,0
jina-hubble-sdk,152250,1
jina,152251,1
jina-search,152255,1
jina-core,152256,1
jimutmap,152265,1
jinad,152278,1
jina-now,152282,1
jina-auth,152310,0
jinjamator,152422,0
jinxif,152423,0
jittorvis,152613,1
jldesmear,152790,1
jliang-mlflow-transformers-flavor,152798,1
jllib,152863,0
jmd-imagescraper,152908,1
jmt2,152961,1
jmm,152968,0
job-offer-classifier,153060,0
joeynmt,153147,1
joji,153216,0
john-toolbox,153283,1
jord,153323,0
jotts,153401,0
journeyman-nn,153433,1
jovsatools,153453,0
j-owens-soccerdata,153458,0
jraph,153676,1
jrpypytorch,153700,0
jrpytorch,153708,0
jrpytensorflow,153720,0
jshbtf0302,153888,1
json2tb,154093,0
json-compare-recursive,154197,1
json-difference-recursive,154251,1
jsondifference,154259,1
json-nn,154477,1
jsonsam,154714,0
json-to-ubl-xml-transformer,154775,1
jtex,154991,0
jtypes.pyjava,155047,0
jt-techfield,155072,0
judo,155075,0
julius,155229,1
jumeaux,155264,0
jump-reward-inference,155276,0
jumpy,155292,1
junky,155339,1
junotorch,155346,0
junsukbyun,155363,1
jupylet,155398,1
junkdetect,155421,0
jupyterlab-henanigans,155724,1
jupyterplot,155953,0
jupyter-tensorboard,156016,1
jupyter-tensorboard-proxy,156025,0
jury,156107,1
jwalk,156284,1
k2-nailuo,156496,0
k2,156497,0
k4a,156553,1
k5viz,156566,1
k2-fsa,156573,0
kaggledatasets,156825,1
kagglerecipes,156827,0
kaggleupload,156828,1
kagglefold,156837,0
kagemeka,156840,0
kaht,156862,0
kaiba-cli,156879,0
kaiba,156947,0
kaldifeat,156978,1
kalman-estimation,157037,1
kami,157061,1
kamilib,157081,0
kamonohashi-sdk,157096,1
kamonohashi-cli,157100,1
kaos,157203,1
kapture-localization,157235,0
kapre,157267,1
karas,157269,1
karateclub,157273,1
karka,157300,1
karoo-gp,157384,0
kashgari,157412,0
kashgari-tf,157413,0
kassandra,157431,1
kats,157488,0
kattention,157503,0
kayra,157537,0
kbert,157603,0
kazane,157622,1
kconmd,157693,1
kd-med,157773,0
kdlutils,157774,1
kdeepensemble,157781,0
kd-lib,157806,1
kedro,157865,0
kedro-pandas-profiling,157872,0
kelner,158065,1
kekas,158074,1
kenn2,158128,1
kenn,158132,1
kelluwen,158144,0
kensu,158149,0
keras28models,158178,1
keras26models,158180,1
keras2ncnn,158183,1
keras2onnx,158184,1
keras2vec,158187,0
keras,158188,1
kerasac,158191,0
keras4torch,158192,1
keras-adversarial,158194,0
keras-adamw,158195,1
keras-applications-3d,158201,0
keras-adf,158204,1
keras-beats,158212,0
keras-attention,158213,0
keras-callback-slack,158222,0
keras-coordconv,158226,0
keras-crf,158227,1
keras-ctcmodel,158228,0
keras-dna,158229,0
keras-cv,158230,0
keras-data-format-converter,158232,0
keras-bert-ner,158235,0
keras-conv-visualizer,158236,0
keras-complex,158237,1
keras-datasets,158238,1
keras-efficientnets,158239,0
keras-bucket-tensorboard-callback,158241,0
keras-explain,158245,0
keras-eval,158247,0
keras-flops,158248,1
keras-efficientnet-v2,158250,1
keras-flower,158252,1
keras-fsl,158253,0
kerascv,158263,1
keras-cv-attention-models,158266,1
keras-gym,158268,0
keras-i2i,158269,1
keras-image-classification-wrapper,158270,0
keras_gradient_noise,158271,1
keras-augm-layer,158272,1
keras-declarative,158274,1
keras-hypetune,158275,1
keras-hist-graph,158276,0
kerasjr,158282,1
keras-layernorm-rnn,158284,1
keras-helper,158286,1
keras-dense-sparse-matmul,158287,1
keras-mdn-layer,158290,1
kerasltisubmission,158291,1
keras-lmu,158293,0
keras-lr-finder,158294,0
keras-metric-learning,158295,0
keras-htr,158296,1
keras-models,158297,1
kerasmodelmanager,158298,0
keras-grid-search-cacheable,158300,1
keras-models-list,158302,1
keras-microscopy,158303,0
keras-mri,158305,0
keras-mixnets,158309,0
keras-nalu,158312,0
keras-ordered-neurons,158314,1
keras-openmax,158315,0
kerasmodelzoo,158317,1
keras-notify,158318,1
keras-on-lstm,158319,1
kerasparalleltext,158320,1
keras-ncp,158323,1
kerasplugins,158324,1
keras-model-specs,158325,0
keras-piecewise,158326,0
keras-nlp,158328,0
keras-octave-conv,158330,1
keras-mobile,158331,0
keras-position-wise-feed-forward,158332,1
keras-metrics,158333,0
keras-rcnn,158334,1
keras-rl,158335,1
keras-mxnet,158336,1
keras-rectified-adam,158337,1
keras-sequential-ascii,158338,1
keras-pandas,158339,0
keras-rtst,158342,0
keras-rl2,158345,1
keras-resnet,158347,1
keras-secure-image,158348,1
keras-spiking,158351,0
keras_squeezenet,158353,1
kerassurgeon,158354,1
keras-preprocessing,158355,0
keras-ocr,158356,1
keras-tcn,158357,0
keras-tcn-macos,158359,0
keras-self-attention,158361,1
keras-text,158367,1
keras-sparsity-pattern,158368,1
keras-toolkit,158369,0
keras-transformer-xl,158370,1
keras-textclassification,158373,1
kerastroke,158374,1
keras-recommenders,158375,1
keras-transformer,158376,1
kerastuner-tensorboard-logger,158377,1
keras-nightly,158386,1
keras-pyramid-pooling-module,158387,0
keras-unsupervised,158388,1
keras-vis-temp,158389,1
keras-visualizer,158390,1
keras-svm,158392,0
keras-unet-collection,158393,1
keras-vis,158394,1
keras-trainer,158395,0
keras-vggface,158396,1
keras-swa,158399,1
keras-tqdm,158403,0
keras-video-generators-modified,158405,0
kerasy,158406,1
keras-radam,158408,1
kerfex,158416,1
keratorch,158421,1
keras-video-generators,158424,1
keris,158435,1
keras-unet,158450,1
keyextractor,158607,0
keyedtensor,158611,1
keyphrase-vectorizers,158682,0
keytotext,158756,1
keyword-extraction-has,158783,0
kfac,158801,1
kfac-jax,158807,1
keyword-extraction,158845,0
kfserving,158850,1
kgegrok,158870,1
kg-detective,158873,0
kfw,158889,0
kgraph,158906,0
kgtk,158912,0
kglab,158925,1
khamyo,158935,0
kgcnn,158940,1
khawaganeuralnetwork,158952,1
ki,159025,1
kiacopy,159026,0
kiara,159039,0
kiara-modules.language-processing,159046,0
kiara-plugin.language-processing,159110,0
kiez,159155,0
kilonovanet,159194,0
kim2014convolutional,159201,0
kilroytorch,159208,1
kincluster,159247,0
kindle,159254,1
kimrec,159264,1
kindling,159265,1
kingbert,159303,0
kipoi-interpret,159442,1
kipoi-conda,159443,1
kipoi,159450,1
kipoi-veff,159453,1
kipoi-utils,159454,1
kiri,159465,0
kipoiseq,159467,1
kirisearch,159480,0
kismet,159527,0
kitanaqa,159546,1
kitman,159581,0
kito,159595,0
kiui,159620,0
kit-vision,159625,0
kmeans-gpu,160158,0
kmeans-pytorch,160174,1
kmeseg,160188,1
kmeanstf,160189,0
kmlutils,160200,0
knead,160342,1
knodle,160356,0
knockknock,160373,1
knowledge-extractor,160387,1
knowledge-clustering,160409,0
knox-mi-graph,160427,0
knowledgedistillation,160440,1
kobert4ner,160480,0
kobart-transformers,160484,1
kobacktranslation,160495,1
kobert-transformers,160500,1
kochat,160522,1
kochat-pkg-qwerty0911,160524,1
koeda,160560,1
kogpt2-transformers,160582,1
kogito,160584,0
kohonen,160592,1
koila,160593,0
kolibri-ml,160653,0
komm,160716,1
koncept,160760,1
konduit,160772,0
koni,160817,1
konoha,160822,0
koogu,160871,1
kookey,160878,0
kor2vec,160898,1
kornia-moons,160960,1
kortical,160996,0
kornia,161106,1
kpt,161229,0
kraken,161271,0
kraken-image-processing,161298,0
kregistrar,161387,1
krikos,161406,1
krmodels,161446,0
kr-models,161455,0
kronecker-attention-pytorch,161462,1
kryptoflow,161543,1
krypton-ml,161563,1
ksddescent,161575,0
kskit,161627,0
kserve,161630,1
ktextaug,161763,0
ktext,161767,1
ktrain,161798,1
kubeangleskit,161847,0
kubeflow-kale,161858,0
kubeflow-fairing-dmtest,161863,0
kubeflow-fairing,161865,0
kubeml,161927,0
kubiki,161966,0
kubric-nightly,161988,0
kubric,162010,0
kulc,162029,1
kumuniverse,162048,0
kupp,162106,0
kur,162120,1
kurcoder,162125,1
kuti,162156,1
kvae,162194,1
kviz,162219,0
kwimage,162355,0
kwikapi-tornado,162361,0
kwola,162375,1
kwikapi,162376,0
kwseo-dl-framework,162433,1
kwx,162470,0
kymatio,162485,1
l5kit,162585,0
laaos,162600,1
labeldetection,162642,1
labelglandula,162648,1
labellio_cli2,162656,1
label-maker,162660,1
labelimg,162662,1
labelme2coco,162667,1
labelmap,162669,1
labelme2datasets,162671,0
labelmetest,162672,1
labelme-v0.1,162673,1
l2hmc,162674,1
labelme,162678,1
labelme-test,162682,1
labelpoints,162690,0
labelstomamarion,162693,1
labelme-v1,162697,1
labelstoma,162699,1
label-studio,162711,1
labgym,162713,0
label-wrapper,162718,0
labext-pkg,162725,0
labml-python-autocomplete,162741,0
labml,162742,1
labml-dashboard,162744,0
labml-nn,162746,1
labml-helpers,162747,0
lab-notebook,162748,1
labellio_cli,162755,1
labml-remote,162756,1
lab-overrides,162771,0
labml-app,162784,1
labours,162786,1
lagomorph,162914,1
laicheil.force2019,162936,0
lairgpt,162958,0
lale,162996,0
lama-cleaner,162998,0
lambda-networks,163062,1
lambdanet-tf,163063,1
lambdipy,163151,1
lambeq,163155,0
laminarflow,163172,1
lampe,163206,1
lanceotron,163222,1
landmark-detection,163253,0
lambre,163270,0
landscapes,163289,1
langbrainscore,163309,0
lang-detector,163316,0
langdist,163328,1
langma,163335,0
langml,163345,1
languageidentifier,163359,1
languageidentifierfolder,163372,1
langumo,163377,1
langumo-ko,163390,1
lanms-pytorch,163399,0
lantsa,163433,0
laplace-torch,163454,0
lapixdl,163466,1
lapras,163470,1
lapa,163502,0
largest-frontal-face-detector,163525,0
larq-compute-engine,163566,1
larq,163569,1
larcv,163570,1
larq-zoo,163577,1
laser,163594,1
laserembeddings,163598,1
laser-keep-alive,163600,0
lasagne,163603,1
lassonet,163625,0
latent,163714,0
latte-metrics,163846,1
latticex,163862,0
latticex.rosetta,163866,0
lauetoolsnn,163885,1
launcha,163896,0
laundromat,163928,0
layer,164016,0
layerssustainabilityanalysis,164045,1
layer-to-layer-pytorch,164048,0
laymon,164058,1
layg,164060,0
layla,164062,0
layer-analysis,164068,0
layyer,164071,0
layered-vision,164088,0
lazaro,164106,1
layoutparser,164116,1
lazybox,164129,0
lazygrid,164162,1
lazylabel,164184,0
lazypy-basic,164225,0
lazytextpredict,164267,0
lazy-text-predict,164268,0
lbbutils,164291,1
lbn,164340,1
lb-pidsim-train,164350,1
lc-classifier,164406,0
lcbuilder,164422,0
lbl2vec,164450,0
lcov,164516,0
lcrl,164519,0
lda-classification,164563,0
ldb-alpha,164618,0
ldtoolsets,164689,0
lea3d,164697,1
leafnlp,164786,1
lean-transformer,164788,1
leanai,164803,0
leap-model-parser,164806,0
learn2learn,164830,1
learnblock,164836,0
learnbot-components,164839,0
leapfrog,164840,0
learned-optimization,164849,0
learning3d,164861,1
learnergy,164862,1
learnit,164874,0
learnml,164878,1
learn2learn-dev,164882,1
leaspy,164915,0
lecture-transcriber,164982,0
leap-model-rebuilder,165022,0
legos.ai,165127,0
legal-doc-processing,165142,0
leibniz,165188,1
lemay-ai-sidecar,165296,0
lemmy,165312,0
lemon-explain,165327,0
lemmy3,165347,0
lemonpie,165351,1
lerg,165543,0
lesma,165562,1
lethai,165610,0
let3,165612,0
let-me-answer-for-you,165615,0
letstune,165704,1
lexicons-builder,165822,0
lexnlp,165842,0
lexrankr,165844,0
lexsub,165850,1
lfcnn,165856,0
lexy,165906,0
lfm-flow,165908,0
lgt,165975,0
lhvqt,166025,0
lianyhaii,166058,0
libashish,166108,0
libauc,166136,1
libcv,166226,0
libcurl-ct,166229,0
libertem,166288,0
libgen-uploader,166374,0
libmtl,166528,1
libpcap,166591,0
libpecos,166592,1
libpycity945,166640,0
libpyrite,166642,0
libpymath,166648,1
libmultilabel,166679,0
librapid,166787,1
libra,166816,1
libratom,166853,0
librec-auto,166855,0
librec,166859,1
libreasr,166864,1
librecommender,166868,1
librecommender-limited,166869,1
libretranslate,166908,0
libsemigroups-python-bindings,166968,1
libskynet,167021,1
libspn,167025,1
libspn-keras,167028,1
libretranslate-euber,167048,0
libtlda,167095,0
libusb,167129,0
libskynet-cu,167151,1
libvq,167155,0
libyata,167189,1
libzero,167196,1
lidbox,167281,1
lie-transformer-pytorch,167317,1
lidtk,167343,0
lifelines,167387,0
lifetimes,167397,0
ligament-coffeescript,167402,1
ligament-sftp,167411,1
lightautoml,167425,1
ligament,167427,1
ligament-markdown,167430,1
light-cnns,167459,1
ligament-jinja,167470,1
ligament-scss,167471,1
lightelligence-model-visualization,167477,0
lightex,167488,1
lighter,167490,1
lightelligence-sdk,167494,0
lightkg,167513,0
lightkit,167514,1
lightly,167517,0
lightner,167532,1
lightning-bolts,167541,1
lightning-data,167542,1
lightnet,167544,0
lightnn,167554,1
lightning-transformers,167557,1
lightnlp,167566,1
lightonml,167567,0
lightreasoning,167593,0
lightseq,167603,1
lightning-flash,167610,1
light-text-classification,167618,1
light-the-torch,167637,1
lightvisualization,167638,0
lightweight-mmm,167641,0
lightvision,167649,0
lightwood,167654,1
lightweight-gan,167655,1
lign,167665,1
lightning-nets,167668,0
liionpack,167696,0
lilfilter,167713,0
limpapat,167866,0
lindworm-language,167927,0
linear-attention,167954,1
linear-attention-transformer,167958,1
linear-crf-torch,167960,1
linear-congruential-generator,167967,1
linearresponsevariationalbayes,167979,0
linearlr,168002,1
lineflow,168043,1
linformer,168120,1
linformer-pytorch,168122,1
lingualytics,168141,0
linguaf,168142,0
lingatagger,168153,0
lingx,168155,0
lingvo-jax,168164,0
lingvo,168166,0
link-button,168198,0
linguistics,168230,0
linked-neurons,168302,1
lipon,168591,0
lipo,168594,0
lipon2,168595,0
lio,168596,0
lipon1,168600,0
lipon5,168604,0
lipon6,168611,0
lipon3,168632,0
lisa-cnn-explainerv2,168678,1
lisa-cnn-explainerv3,168686,1
lisa-cnn-explainerv1,168687,1
lisa-cnn-explainerv5,168689,1
lisa-cnn-explainerv4,168695,1
listener,168792,1
litbee,168946,0
lite-bo,168970,0
litecow-models,168981,0
literature,169026,1
litmnist,169068,1
littleballoffur,169105,1
litnlp,169181,1
lit-saint,169192,1
liualgotrader,169261,0
liver-ct-segmentation-package,169272,0
livermask,169277,1
livelossplot,169283,1
lk-heuristic,169418,1
llamass,169445,1
llnl-sina,169489,0
llcv,169530,1
lm,169535,0
lmcmlflow,169570,0
lm-eval,169574,0
lmproof,169607,0
lm-scorer,169642,0
lm-scorer-hashformers,169711,0
loadguard-runner,169724,1
loanpy,169774,0
lobe,169783,0
local-attention-flax,169800,1
local-attention,169807,1
local-feature-tutorial,169835,0
locationtagger,169971,0
lockatme,169978,0
lofarnn,170073,1
locusselect,170084,0
loganalysispackage,170115,1
logagg-utils,170125,0
loganary-ranking,170126,0
log-anomaly-detector,170142,0
logbesselk,170143,1
logagg,170153,0
logavgexp-pytorch,170182,1
logdecomp,170195,0
logouslibrary,170621,0
logodetect,170630,0
long-dl,170956,1
longling,170981,0
longpegasus,170983,1
long-short-transformer,170986,1
look,171053,1
lookout-style,171080,0
loralib,171213,1
lore,171225,1
losswise,171269,1
losspy,171271,1
loss-landscape-anim,171274,1
lorisballsbasedmodel,171293,1
lottery-ticket-pruner,171313,0
lotus-nlte,171336,0
lowpolify,171449,0
lowpy,171451,1
lpd-nodeps,171527,1
lpot,171549,1
lpd,171551,1
lpctorch,171553,0
lptrack,171574,1
lp-sparsemap,171576,0
lpips,171596,1
lrbench,171610,1
lrcurve,171619,1
lrsphotos,171641,0
lsfb-dataset,171737,0
lsm-db-extras,171787,1
lsmpy,171792,1
lsmrestapiutilities,171803,1
lstm-conv,171858,1
lshotword,171926,1
lsmmdma,171940,0
ltntorch,171949,1
ltp,171959,0
ltn,171968,1
lucid2,172063,1
lucifer-ml,172074,0
ludus,172143,0
ludwig-myelin,172149,1
ludwig,172155,1
luffy,172160,1
lukai,172202,1
lucid,172227,1
lumo-data,172283,1
luminoth,172286,0
luna-fviz,172300,1
lumin,172307,1
lumo,172322,1
lunas,172323,0
lungs,172346,0
lungs-segmentation,172347,0
lung-annotator,172422,0
luz,172478,0
lwcc,172513,1
lvnlp,172536,0
lxtoolkit,172590,1
lxy_bert,172594,1
lxybert,172597,1
lycorisad,172627,1
lycorisnet,172630,1
lytspel,172805,0
lznlp,172851,0
lzp,172977,1
m3gnet,173008,1
m3m,173014,0
m3inference,173016,0
m3tl,173030,0
m4,173073,0
m5-project,173078,0
m6anet,173124,0
maaml,173192,0
ma-algorithm,173193,0
maat2,173201,0
mab2rec,173210,0
macad-gym,173233,1
macadam,173234,1
mabandit,173256,0
machin,173321,1
machine-learning-datasets,173348,0
machine-number-sense,173356,0
machine-learning-data-pipeline,173363,1
mab-ranking,173368,0
machina-rl,173385,0
machlearn,173391,1
machnamh,173415,0
macropodus,173505,0
madan,173562,0
madam,173574,0
mad-fw,173593,1
madflow,173597,0
madminer,173618,0
madvisor,173645,1
mag1c,173709,1
magenta,173758,1
magenta-gpu,173763,1
magetoolxzzy,173814,1
magic-lampy,173882,1
maggy,173887,1
magnet-loss-iclr2016,173983,0
mai,174097,0
mag-net,174103,0
maieutics,174176,0
mailrise,174273,0
maintain-platoutils,174381,0
maixpy3,174400,1
makerpy,174579,0
make-us-rich,174625,0
makrl,174640,1
malaya-boilerplate,174657,0
malaya,174662,1
maml-apps-rfxas,174780,1
mammut-py,174794,0
mamo,174797,0
mammut-py1c7b1262,174801,0
mambas,174802,1
maml,174819,1
manaclust,174846,0
managesf,174860,0
mang,174925,1
manga-ocr,174936,1
mangoes,174957,0
manifold-learn,175032,1
manim-express,175033,1
manimalai,175045,1
manim-ml,175056,1
manim-kunyuan,175059,1
manipulation,175067,0
mann,175091,0
mantic,175136,0
manta-lab,175155,1
mantisshrimp,175159,1
mantis-ml,175162,1
mapextrackt,175306,1
mapling,175382,0
mapreader,175422,1
mapyllary,175479,0
maraboupy-neuralnetworkverification,175488,1
maraplus,175522,0
marcelle,175547,1
margarine,175592,0
marge-pytorch,175607,1
marian-library,175638,0
mariantranslate,175643,0
marge,175705,1
markovflow,175985,0
market-rl,176000,0
mark_utils,176055,1
marl,176069,1
marley,176079,1
mars-gym,176137,0
marvin-python-toolbox,176272,0
maruti,176293,0
masci-tools,176326,0
mask-anonymization-framework,176345,0
maskflow,176346,1
maskit,176354,0
maskedtensor-nightly,176356,0
mask-face-inference,176357,0
maskedtensor,176358,0
mask-gpu,176362,1
maskrcnn-abb,176368,1
maskedtensor-test,176370,0
maskrcnn-modanet,176371,1
mask-rcnn-12rics,176372,1
masked-convolution,176373,1
mask-predictor,176392,0
masr,176451,1
maru,176466,1
massql,176482,0
mask-recognition,176526,1
masterful,176558,0
matchernet,176632,1
match-video,176683,0
matchzoo,176685,1
matchzoo-test,176686,1
matchzoo-py,176692,1
matcouply,176716,0
mat_discover,176721,1
materia,176723,0
materials-learning-algorithms,176731,0
mathreader,176943,0
matorage,177060,1
matplotx,177118,1
matrixbrain,177148,0
matrixb,177149,0
matrix-conv,177173,1
matrix-fact,177174,1
matrix-synapse-jitsi,177242,0
matrix-synapse-ray,177249,0
matrix-webcam,177258,0
matterix,177310,1
matthewflegg-mbti,177316,1
matrix-synapse,177360,0
maurice,177368,1
maui-tools,177369,1
maupassant,177371,0
mautil,177372,1
mavenn,177414,0
mavisim-gpu,177417,0
mauve-text,177430,1
maxatac,177434,1
maxent-infer,177449,0
max-char-match,177451,0
maximask,177466,0
max-training-framework,177510,1
mayapp0,177546,0
maze-rl,177589,1
maznet,177605,1
mbar-pytorch,177621,0
mbf-genomics,177674,0
mbrl,177727,0
mcfa,177882,0
mcml,177982,0
mcnn,178001,1
mcnntunes,178037,0
mcqa,178068,1
mcqa-utils,178074,0
mcquic,178081,1
mctorch,178141,1
mctorch-lib,178146,0
mct-nightly,178149,0
mc-transformers,178161,1
mdmm,178415,1
mdmls,178416,0
mdparse,178457,1
mdp-playground,178478,0
mdrnn,178490,1
mds-periodic-invoice,178548,1
mdsuite,178569,0
md-translate,178595,0
mead-audio8,178676,1
mead-layers,178677,1
mead-baseline,178686,1
mechanochemml,178805,0
mecv,178832,1
med2nlp,178835,1
medaka,178848,0
medaka-cpu,178851,0
medcat,178855,0
meddlr,178861,0
medflux,178863,0
medgeconv,178872,0
medgpt,178873,0
mediagrains,178910,0
mediapipe,178992,1
mediapipeface,178999,0
media-recommender,179006,0
medical-dl-utils,179044,1
medical-shape-building,179046,1
medicalai,179050,1
medicaltorch,179051,1
medical-shape,179054,1
medil,179059,0
med-imagetools,179063,1
medigan,179067,1
medmnist,179111,1
medpicpy,179115,1
medspacy-io,179120,0
medtop,179137,0
meeg-tools,179164,0
meerkat-ml,179187,0
megamind,179253,1
megatron-11b,179287,0
megengine,179296,1
meggie-fooof,179298,0
medkit-learn,179299,0
megnet,179303,1
megatron-lm,179319,1
meguru-tokenizer,179340,1
melmac,179474,0
melusine,179529,0
melime,179531,0
memformer,179606,1
memery,179618,0
memcnn,179623,1
memory-compressed-attention,179666,1
memory-efficient-attention,179672,1
memory-transformer-xl,179682,1
memory-efficient-attention-pytorch,179687,1
memorywrap,179688,0
memtorch-cpu,179717,1
memtorch,179722,1
memorizing-transformers-pytorch,179731,1
menovideo,179777,1
mentalka-test-checker,179799,0
mentality,179806,1
mental-models,179808,0
menten-gcn,179839,0
meow123,179847,0
mera,179880,0
meraki-auto-sync,179897,0
meraki-tools,179900,0
mera-tvm-full,179901,0
mera-tvm-host-only,179904,0
mera-tvm-runtime,179906,0
mercurius,179960,0
mercury-ml,179981,1
mergedeep,180022,1
merino,180076,0
merlin-models,180093,1
merlin-systems,180097,1
mermaid,180109,0
mesh-tensorflow,180204,1
mesma,180218,1
mesmer-openscmrunner,180225,1
